text,id,like_counts
大连庄河只限电农村晚上五点就开始停电，城里灯火通明。谁家五点能吃好饭收拾好。马上进入农忙了，希望能够合理安排限电。,4685772530385864,1
煤其实是不缺的，本来是减碳，结果就是利益集团把煤价炒的太高了，不顾国家根本利益，资本就是吸血鬼，最后倒霉的是老百姓,4685751603957299,4
有缺口是东北的缺口吗不是吧所以来牺牲东北东北人真就活雷锋活着全靠一口仙气吊着,4685741705396301,4
停民用电涉及到老百姓生活的方方面面，做此决策之前相关政府部门是否做好了相关通知和应对可能产生问题的准备？整个事情感觉是大部分人都不知道为什么停电，什么时候停电，什么时候来电现在不是点几个蜡烛就能生活的时代，没电对老百姓意味着什么，人民的父母官们有认真的考虑过这个问题吗？,4685737435599405,1
牛逼,4685735804800542,1
连实现共同用电都实现不了，还实现共同富裕？那些商人捐了钱不建设民生？都去干嘛了？捐款项目不公示吗？,4685793983725700,1
煤炭不是国家的资源吗，资源不是合理分配吗，咋的，还进口啊？,4685752594599231,2
煤炭价格飙涨，凸显了东北能源结构存在重大缺陷，东北整体用电量并不高，工业用电占比也远不如南方，但是火电占比较高，而且又恰逢供暖季，煤炭供给雪上加霜。刚刚国家才协调保供暖，这是要命的事，民用电也得往后靠。东北积存的问题太多了。,4685739222894505,2
不停东北怎么养伟大的首都北京儿！那里的人可是有通天纹！哈哈哈哈,4685737758294517,3
停电不能提前通知吗随机听说听就停真是,4685737562212036,1
倡导民生，却只顾大政策，不顾居民生活。可限电但为何不规定时间问题。政策传说每日限电三小时，结果近几日都限电69小时！突发性成倍数影响人正常生活！,4685713633706157,5
这中国的强大真让我感慨,4685810865016273,1
我们一定会有一个温暖的冬天,4685806696400329,0
是真的么,4685778695753768,2
哪里有序，孕妇爬24楼,4685751025404078,3
2天后手机没电，生活没电。下周去的时候东北老乡们在钻木取火,4685743878573458,0
难怪天天煤飞色舞。发展新能源，风电刻不容缓,4685735246436474,0
连着两天，做饭吃饭时间停电停水到半夜，还不提前通知，这才是我最不能接受的,4685735162547731,3
说了半天说啥了？看了一大篇下来连个期限都不知道，你回答个寂寞啊，拿这个糊弄谁呢,4685755081556446,4
全文可理解为我们停电是迫不得已的，并且我们工作人员家里也停了，你们还要怎样。再骂我还停老东北振兴，沈阳创城也不知道多久了，除了修路时飞扬的尘土，爆掉的水管，拥挤的交通真就没有任何一点能让人感觉到的变化。今年唯一的好事可能就是终于倒了一个大老虎吧！,4685754817056539,2
这个盛世如你所愿,4685749453327628,5
大家别忘了前段时间东北电力系统的大老虎,4685740539119138,3
为什么才上热搜，是东北刚来电吗,4685786505020601,1
说实话，在今天这个环境下出现这样的问题，不仅仅给境外媒体捏造炮制反华不实报道，更会影响东北群众的获得感幸福感。这不是单单影响电力系统的问题，更会在外交民生军事等等领域有所影响。,4685771728491640,1
要不把东北分出去得了，我们卖大米卖木头卖煤矿外加上讨点饭应该自己能活下去,4685756297905900,2
原来国家基本能源都供应不上了,4685755752910838,1
这是三胎的机会呗,4685754317672171,2
上一次这种事发生还是20年前，请问哪来的缺口，复活迪迦奥特曼嚒，那你得找广电总局啊,4685750904554777,2
咋不回到远古时代干脆世界末日得了。,4685746671190928,1
今天看有人评论说，东北是长子，到了该承担责任的时候了。我真的是太气愤了，发展的时候怎么没想想长子，现在过来道德绑架，要点脸吗,4685742292599722,1
航天员在太空上照相看看哪最亮？肯定是祖国的东南方，他们用电比我们还多，为啥说东北用电多,4685741994804816,2
吃东北的，用东北的，有疫情的时候东北人去支援，需要电的时候来东北拿，现在东北黑龙江有疫情了，一方有难咋没看到八方支援呢？,4685741177440634,4
一直以来，我们认为用电是理所应当的事情，殊不知这样的无忧用电背后是电网人付出巨大的努力才有的保障，现在突然限电才发现原来我们的资源也不是取之不尽用之不竭，我感到深深地危机感，希望大家都能节约用电，以及节约使用其他能源资源！,4685737113686137,2
你可拉到吧，别的红的地方都没限民电东北一个黄色的地方限民电,4685736462519903,1
那请问能提前通知么？能让人有个准备么？能不停做饭点么？能让基站不断手机信号？能么？国家有难处可以配合，哪管你一天多停几次？中午晚上给俩小时做饭也行。,4685736206929267,1
东北人民用爱发电吗？,4685735389301472,2
停电前能不能通知啊！,4686711646586986,0
听君一席话如听一席话,4686386122199823,0
牺牲东北拯救中国,4686200994530814,0
南方绿水青山，我们是大雪封山，那能一样吗！,4686065858514541,0
碳中和换关节炎,4686065355196986,0
从国网角度来说，东北电网有权利直接拉闸，可是从安全生产角度来说，国网有什么权利在没有任何提前通知的情况下拉闸，导致了比如沈阳的交通陷入混乱，辽宁一工厂毒气无法排放，工人中毒！事前没有一点声音，出了事一纸文章这样解释，说不过去！,4686062544487076,0
明摆着发电厂在对抗政府，摆烂,4686044530213593,0
咱也不敢说咱也不敢问反正我们公司2000人的工厂没停电我们小区倒是停电了,4685988338599590,1
屁话连篇,4685968311585339,0
冰箱这样不会坏么？,4685924217127893,0
说实话啊我已经爬了好几天的楼梯，因为我下班比较晚，晚上啃月饼中秋节剩的，白天充的充电宝晚上用，这些我都可以忍，但是在我这么忍的时候，看到网上还有一堆人说，为啥不给东北人停煤，他们冬天烧煤量大，都用来发电不行吗？还有东北人活着干嘛，等等的言论说实话心理挺难受的。,4685891219751294,1
这节骨眼断工业电也不能断居民电啊。九月末十月初东三省气温个位数，而且没到供暖的日子。把电还给限了，到时候还会停水停气。要是真没个准信这个冬天都挺难过的,4685844596916645,0
为什么就东北限电呢？其他地方为什么不限呢？马上就要入冬了，东北肯定很冷的呀,4685837433046267,0
真她妈有病，东北本来冬天就冷，还停水停电，得冻死人的时候才说两句不痛不痒废话，民生就照着这么干下去迟早国家得完,4685833448459036,0
为什么会这样？煤价上涨？居民用电都不能保障？要崩盘？,4685832323337201,0
停电的时候不考虑特殊地方嘛？咋缺成这样？而且东北已经开始进去入冬取暖了吧？相关部门失责吧？求职不？公布下数据吧，也叫大众有个谱，到底从哪出了问题？总该有个说法的吧,4685828243324936,0
没有电住高层的咋办？什么鬼,4685824497026277,0
振兴东北已经振兴到缺人和缺电的阶段了，加油！下面就离缺水缺粮不远了,4685823470208366,1
为电费涨价做铺垫,4685820965161769,0
我的评价是重要性紧迫性自觉性主动性坚定性民族性时代性实践性针对性全局性前瞻性战略性积极性创造性长期性复杂性艰巨性可讲性鼓动性计划性敏锐性有效性,4685820268642556,0
不提前通知真的很麻烦昨天晚上我的学校还在考试但是天已经黑了刚开考半个小时左右就停电了全校将近2000的师生没人知道会停电就在考场坐着等原因等通知下一步怎么办真的很麻烦至少至少提前通知好不好,4685816536501365,0
农村停电来缓解城市用电？这不是九牛一毛管个屁用？农村能用多少电！,4685814582479030,0
关键是都不通知，等到供暖也这样那，本来天黑的就早，改老停电，也不提前通知,4685813520537152,1
是要到明年3月份吗,4685813227721285,0
一天没来水了,4685812064589077,0
要求不高，能提前通知就行，有个准备,4685807996113053,0
就尼玛离谱,4685805529861917,0
为了节电，今晚没开空调，打开门窗通风，也不算太热。国家能源紧张，东北限电，只能尽自己的微博之力。,4685802813260114,0
我是觉得现在连最起码的民生都解决不了，本来吧东北就没啥钱，现在还给停电了，各个行业都面临着没电没法正常工作，最关键的我想说，你说吧没电你就算了，为啥我们这连信号都没有了？二十一世纪了我还得体验与世隔绝？,4685800225375477,0
要不把东北人民的粮也给限了吧？别就限电，东北人民活着都多余,4685798819236811,0
说了跟特么没说一样,4685797196826805,0
今天刚接到短信通知，心里瑟瑟发抖，13楼我每天可以坚持，但是孩子4岁，上学怎么办？我工作在医院，我的设备怎么办？我的患者怎么办？祈祷赶快解决，东北的严冬马上来临，再停电东北就要变成传说了,4685795825550930,0
把大城市那些景观灯和楼体亮化工程停一停吧，先保障居民用电吧！！！基本民生都保障不了何谈振兴东北？！,4685784948412255,0
紧缺是紧缺，那可以大家都限电，可东北遭？这么怎么说？影响生活了已经,4685783102916935,0
晚上路灯开着就行了漂亮的霓虹灯真的太费电了，希望别的省给东北把电节省出来,4685782008206583,0
你们是不是有病啊我们东北本来发展就不行别的城市笑话我们地域黑我们连空调都不怎么开你听我们电干嘛呢,4685780628279819,0
一盘大棋，为日后电费涨价做准备而已,4685777597107216,0
凑凑凑,4685777454502193,0
你把全国楼体装饰灯关了，电能让我们用东北用十个来回了,4685775864859213,1
